Flow,Amount,Unit,Is input
Tungsten,1.7585228681895305e-06,kg,False
Beryllium II,8.739645574484716e-07,kg,False
Copper ion,0.00021390923149603038,kg,False
Iodide,2.807104378968586e-07,kg,False
Mercury II,2.0148221706136984e-07,kg,False
Zinc II,1.847807374679342e-05,kg,False
Calcium II,0.0223383759829271,kg,False
Sodium I,0.004138848153306127,kg,False
Phosphate,0.00013441871530264158,kg,False
Tin ion,7.080905391948671e-06,kg,False
Chromium VI,3.429477258256009e-05,kg,False
Nickel II,6.031671655471516e-05,kg,False
Beryllium II,2.1120505918608593e-09,kg,False
Zinc II,0.00016229433952552055,kg,False
Antimony ion,2.31701111059745e-06,kg,False
Cobalt II,1.8853166425986298e-05,kg,False
Fluoride,9.983730094169857e-07,kg,False
Chromium VI,7.850491511547028e-08,kg,False
Manganese II,0.00032178192642235787,kg,False
Chloride,0.001078887755893223,kg,False
Fluoride,0.00013909451632889086,kg,False
Strontium II,1.8777916074043415e-06,kg,False
Potassium I,0.0024531032241138086,kg,False
Aluminium III,0.005853465265565546,kg,False
Titanium ion,0.00011781782787093844,kg,False
Arsenic ion,8.69165802275484e-06,kg,False
Magnesium,0.0040617663825992705,kg,False
Strontium II,0.00013979608037032644,kg,False
Barium II,3.2310989300472784e-07,kg,False
Selenium IV,1.3954884833883875e-06,kg,False
Scandium,3.8390182584923955e-06,kg,False
Boron,1.1182354962868142e-05,kg,False
Tungsten,1.961287861774702e-08,kg,False
Sodium I,4.623007641801941e-05,kg,False
Sulfate,0.028638214279261723,kg,False
Calcium II,0.00010820379166694975,kg,False
Titanium ion,9.345322347805419e-07,kg,False
"BOD5, Biological Oxygen Demand",0.0014358831771584947,kg,False
Nitrate,6.075926408758019e-05,kg,False
Titanium ion,1.3744982590681907e-08,kg,False
Antimony ion,4.77018046976671e-08,kg,False
Magnesium,2.1890585949650727e-07,kg,False
"Heat, waste",0.06110472067914002,MJ,False
Silver I,2.145242963887199e-06,kg,False
"TOC, Total Organic Carbon",0.003511251196603807,kg,False
Molybdenum VI,4.171256895768836e-09,kg,False
Silver I,7.9925562931955e-12,kg,False
"COD, Chemical Oxygen Demand",0.012377025927666395,kg,False
Aluminium III,8.969699733065455e-08,kg,False
Nitrate,0.00036496850818359706,kg,False
Hydrochloric acid,5.638845173264492e-05,kg,False
Nitrite,9.590678343055742e-09,kg,False
"Nitrogen, organic bound",5.612322757490577e-06,kg,False
"Heat, waste",0.0008547146694150243,MJ,False
"DOC, Dissolved Organic Carbon",0.003511251196603807,kg,False
Silicon,2.6129578728196266e-07,kg,False
