Flow,Amount,Unit,Is input
Uranium-238,0.015428090119446873,kBq,False
Protactinium-234,0.0018470366495216654,kBq,False
Uranium-235,0.004828128477348914,kBq,False
Thorium-234,0.0018472611105711865,kBq,False
Uranium-238,0.027547442465092418,kBq,False
Uranium-234,0.005502938710780205,kBq,False
Radium-226,0.035351625319358544,kBq,False
Thorium-230,0.0028191706099871972,kBq,False
Uranium-235,7.724644468050146e-05,kBq,False
Thorium-234,0.003741060296642882,kBq,False
Uranium-234,0.004327150583593759,kBq,False
Boron,0.0007893437032826497,kg,False
"Carbon monoxide, non-fossil",0.0004589520523762257,kg,False
Aluminium hydroxide,7.030965311866296e-09,kg,False
"Transformation, to dump site, residual material landfill",1.6783149424868307e-05,m2,True
Ethyl acetate,0.0022546128753759844,kg,False
Ethyl acetate,5.480956874812234e-05,kg,False
Oxygen,0.10795047096030909,kg,False
Formic acid,3.0441424041636763e-06,kg,False
Methyl ethyl ketone,0.0017857019359730443,kg,False
Acetone,0.0006747074022572061,kg,False
Butane,0.001677920035899022,kg,False
Acetic acid,0.00042012484452713574,kg,False
Acetone,5.526458745399547e-05,kg,False
Methyl acetate,7.508854485643656e-05,kg,False
Methyl acetate,5.806590039604867e-06,kg,False
Copper,2.0868266146863568,kg,True
Bromate,5.303396402858092e-05,kg,False
Fluorine,4.6104044841436455e-06,kg,False
Hydrogen fluoride,0.0008533531070466299,kg,False
"Hydrocarbons, chlorinated",1.0937304372029732e-05,kg,False
Dichloromethane,6.432397159177681e-06,kg,False
Ethylene dichloride,7.405584979360546e-09,kg,False
Sulfate,0.0028273932148463942,kg,False
Iron,5.996857750930056,kg,True
Hydrogen sulfide,3.980600252355003e-05,kg,False
Granite,0.7885941916294696,kg,True
Shale,32.04260828955367,kg,True
Aluminium,5.208240993005026,kg,True
"Coal, brown",30.738027494883053,kg,True
"Clay, unspecified",4.13508001426822,kg,True
Manganese,2.0301967076105973,kg,True
"Chlorinated solvents, unspecified",1.1935512579387501e-05,kg,False
Gravel,38.626542424268294,kg,True
Calcite,10.020507413907026,kg,True
"Xylenes, unspecified",0.001082984729077052,kg,False
Antimony ion,1.4348369700847637e-05,kg,False
Titanium,0.03279907923813237,kg,True
Sodium nitrate,0.00031677700479704456,kg,True
"Methane, non-fossil",0.0007376339599499256,kg,False
Sylvite,0.7179418392534179,kg,True
Mercury,2.489042214422502e-07,kg,True
"Hydrocarbons, aromatic",0.00038204908022817016,kg,False
Barium,0.31776290821911957,kg,True
Lead,0.13225947687424947,kg,True
"Sand, unspecified",3.0370688622184727,kg,True
Phosphorus,0.0015438204537683517,kg,False
Carbon disulfide,8.315457563995722e-09,kg,False
Talc,0.0018548672356675203,kg,True
Carbonate,0.0048936129579191905,kg,False
Olivine,1.347536585454499e-06,kg,True
"Carbon monoxide, non-fossil",0.016195406988435048,kg,False
"Clay, bentonite",0.056609214549025864,kg,True
Vinyl chloride,9.763225202409103e-08,kg,False
Sodium chloride,4.829216529487504,kg,True
Feldspar,2.098214340806843e-10,kg,True
"Gas, natural",31.658310291125918,m3,True
Anhydrite,5.567486551028961e-06,kg,True
"AOX, Adsorbable Organic Halides",0.010527699341751776,kg,False
Dolomite,2.8322178681096233,kg,True
Ethyl benzene,5.332566061678665e-05,kg,False
Fluorspar,0.10286873817382156,kg,True
Benzene,0.017626130434046126,kg,False
Peat,0.06773161478944414,kg,True
Chlorine,0.006724972679843733,kg,False
Nitrogen,0.008880804279708,kg,False
Cyanide,0.0006974122536784745,kg,False
Chromium,0.11936940835329385,kg,True
Ethylene dichloride,1.3770909048571194e-06,kg,False
Sulfur,0.4794485247416291,kg,True
